Movie_Name,Description,Director,Rating,Runtime,Year of Release,Action,Adventure,Animation,Comedy,Crime,Drama,Fantasy,History,Horror,Mystery,Romance,Sci-Fi,Thriller,War,Budget,Collection,Nominated
The Painting,"Three characters of different social classes escape their unfinished painting in search of the Painter, hoping he will complete it. (76 mins.)", Jean-François Laguionie,7.4,76,2011,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4000000,15141,N
The Past,"An Iranian man deserts his French wife and her two children to return to his homeland. Meanwhile, his wife starts up a new relationship, a reality her husband confronts upon his wifes request for a divorce. (130 mins.)", Asghar Farhadi,7.8,130,2013,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8000000,10600000,N
The Peanuts Movie,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest back home to win the love of his life. (88 mins.)", Steve Martino,7.1,88,2015,0,1,1,1,0,0,0,0,0,0,0,0,0,0,99000000,250474038,N
The Perks of Being a Wallflower,An introvert freshman is taken under the wings of two seniors who welcome him to the real world. (102 mins.), Stephen Chbosky,8,102,2012,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13000000,33069303,N
The Pianist,A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II. (150 mins.), Roman Polanski,8.5,150,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35000000,111854182,Y
The Place Beyond the Pines,"A motorcycle stunt rider turns to robbing banks as a way to provide for his lover and their newborn child, a decision that puts him on a collision course with an ambitious rookie cop navigating a department ruled by a corrupt detective. (140 mins.)", Derek Cianfrance,7.3,140,2012,0,0,0,0,1,1,0,0,0,0,0,0,1,0,15000000,47011449,N
The Prestige,After a tragic accident two stage magicians engage in a battle to create the ultimate illusion whilst sacrificing everything they have to outwit the other. (130 mins.), Christopher Nolan,8.5,130,2006,0,0,0,0,0,1,0,0,0,1,0,1,1,0,40000000,104407366,N
The Proposition,"A lawman apprehends a notorious outlaw and gives him nine days to kill his older brother, or else theyll execute his younger brother. (104 mins.)", John Hillcoat,7.4,104,2005,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20000000,5313608,N
The Pursuit of Happyness,A struggling salesman takes custody of his son as hes poised to begin a life-changing professional career. (117 mins.), Gabriele Muccino,8,117,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55000000,307325633,N
The Queen,"After the death of Princess Diana, Queen Elizabeth II struggles with her reaction to a sequence of events nobody could have predicted. (103 mins.)", Stephen Frears,7.3,103,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15000000,128885873,Y
The Quiet American,An older British reporter vies with a young U.S. doctor for the affections of a beautiful Vietnamese woman. (101 mins.), Phillip Noyce,7.1,101,2002,0,0,0,0,0,1,0,0,0,1,1,0,1,1,20000000,26348203,N
The Raid 2,"Only a short time after the first raid, Rama goes undercover with the thugs of Jakarta and plans to bring down the syndicate and uncover the corruption within his police force. (150 mins.)", Gareth Evans,8,150,2014,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4500000,6600000,N
The Raid: Redemption,A S.W.A.T. team becomes trapped in a tenement run by a ruthless mobster and his army of killers and thugs. (101 mins.), Gareth Huw Evans,7.6,101,2011,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1100000,9140000,N
The Reader,"Post-WWII Germany: Nearly a decade after his affair with an older woman came to a mysterious end, law student Michael Berg re-encounters his former lover as she defends herself in a war-crime trial. (124 mins.)", Stephen Daldry,7.6,124,2008,0,0,0,0,0,1,0,0,0,0,1,0,0,0,32500000,112964875,Y
The Return,"In the Russian wilderness, two brothers face a range of new, conflicting emotions when their father - a man they know only through a single photograph - resurfaces. (105 mins.)", Andrey Zvyagintsev,8,105,2003,0,0,0,0,0,1,0,0,0,1,0,0,1,0,15000000,5953886,N
The Revenant,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team. (156 mins.), Alejandro G. Iñárritu,8,156,2015,0,1,0,0,0,1,0,1,0,0,0,0,1,0,135000000,532950503,Y
The Ring,A journalist must investigate a mysterious videotape which seems to cause the death of anyone in a week of viewing it. (115 mins.), Gore Verbinski,7.1,115,2002,0,0,0,0,0,0,0,0,1,1,0,0,0,0,48000000,248218486,N
The Road,"In a dangerous post-apocalyptic world, an ailing father defends his son as they slowly travel to the sea. (111 mins.)", John Hillcoat,7.3,111,2009,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25000000,29206732,N
The Saddest Music in the World,"A musical of sorts set in Winnipeg during the Great Depression, where a beer baroness organizes a contest to find the saddest music in the world. Musicians from around the world descend on the city to try and win the $25,000 prize. (100 mins.)", Guy Maddin,7.2,100,2003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3800000,669128,N
The Savages,A sister and brother face the realities of familial responsibility as they begin to care for their ailing father. (114 mins.), Tamara Jenkins,7.2,114,2007,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9000000,10642023,N
The Science of Sleep,A man entranced by his dreams and imagination is love-struck with a French woman and feels he can show her his world. (105 mins.), Michel Gondry,7.3,105,2006,0,0,0,1,0,1,1,0,0,0,1,0,0,0,6000000,15300000,N
The Sea Inside,"The factual story of Spaniard Ramon Sampedro, who fought a thirty-year campaign in favor of euthanasia and his own right to die. (125 mins.)", Alejandro Amenábar,8,125,2004,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10000000,38535221,N
The Second Mother,"When the estranged daughter of a hard-working live-in housekeeper suddenly appears, the unspoken class barriers that exist within the home are thrown into disarray. (112 mins.)", Anna Muylaert,7.8,112,2015,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4000000,6200000,N
The Secret in Their Eyes,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later. (129 mins.), Juan José Campanella,8.2,129,2009,0,0,0,0,0,1,0,0,0,1,1,0,1,0,2000000,34000000,N
The Secret of Kells,"A young boy in a remote medieval outpost under siege from barbarian raids is beckoned to adventure when a celebrated master illuminator arrives with an ancient book, brimming with secret wisdom and powers. (71 mins.)"," Tomm Moore, Nora Twomey",7.7,71,2009,0,1,1,0,0,0,1,0,0,0,0,0,0,0,8000000,3582797,N
The Secret of the Grain,"At the port of Sète, Mr. Slimani, a tired 60-year-old, drags himself toward a shipyard job that has... (151 mins.)", Abdellatif Kechiche,7.4,151,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9100000,14700000,N
The Secret World of Arrietty,"The Clock family are four-inch-tall people who live anonymously in another familys residence, borrowing simple items to make their home. Life changes for the Clocks when their daughter, Arrietty, is discovered. (94 mins.)", Hiromasa Yonebayashi,7.6,94,2010,0,1,1,0,0,0,1,0,0,0,0,0,0,0,23000000,145600000,N
The Sessions,A man in an iron lung who wishes to lose his virginity contacts a professional sex surrogate with the help of his therapist and priest. (95 mins.), Ben Lewin,7.2,95,2012,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1000000,11495204,N
The Simpsons Movie,"After Homer accidentally pollutes the towns water supply, Springfield is encased in a gigantic dome by the EPA and the Simpson family are declared fugitives. (87 mins.)", David Silverman,7.4,87,2007,0,1,1,1,0,0,0,0,0,0,0,0,0,0,72500000,527071022,N
The Skeleton Twins,"Having both coincidentally cheated death on the same day, estranged twins reunite with the possibility of mending their relationship. (93 mins.)", Craig Johnson,6.8,93,2014,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1000000,5797192,N
The Skin I Live In,"A brilliant plastic surgeon, haunted by past tragedies, creates a type of synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession. (120 mins.)", Pedro Almodóvar,7.6,120,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13500000,30800000,N
The Snowtown Murders,"Based on true events, 16 year-old Jamie falls in with his mothers new boyfriend and his crowd of self-appointed neighborhood watchmen, a relationship that leads to a spree of torture and murder. (119 mins.)", Justin Kurzel,6.6,119,2011,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2000000,1300000,N
The Social Network,"Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, but is later sued by two brothers who claimed he stole their idea, and the co-founder who was later squeezed out of the business. (120 mins.)", David Fincher,7.7,120,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40000000,224922135,Y
The Spectacular Now,A hard-partying high school seniors philosophy on life changes when he meets the not-so-typical nice girl. (95 mins.), James Ponsoldt,7.1,95,2013,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2500000,6916951,N
The SpongeBob SquarePants Movie,SpongeBob SquarePants takes leave from the town of Bikini Bottom in order to track down King Neptunes stolen crown. (87 mins.)," Stephen Hillenburg, Mark Osborne",7,87,2004,0,1,1,1,0,0,1,0,0,0,0,0,0,0,30000000,140000000,N
The Squid and the Whale,Follows two young boys dealing with their parents divorce in Brooklyn in the 1980s. (81 mins.), Noah Baumbach,7.4,81,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1500000,11191423,N
The Station Agent,"When his only friend dies, a man born with dwarfism moves to rural New Jersey to live a life of solitude, only to meet a chatty hot dog vendor and a woman dealing with her own personal loss. (89 mins.)", Tom McCarthy,7.7,89,2003,0,0,0,1,0,1,0,0,0,0,0,0,0,0,500000,9470209,N
The Tale of the Princess Kaguya,"Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthralls all who encounter her - but ultimately she must confront her fate, the punishment for her crime. (137 mins.)", Isao Takahata,8.1,137,2013,0,0,1,0,0,1,1,0,0,0,0,0,0,0,49300000,24200000,N
The Theory of Everything,A look at the relationship between the famous physicist Stephen Hawking and his wife. (123 mins.), James Marsh,7.7,123,2014,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15000000,123327692,Y
The Three Burials of Melquiades Estrada,Ranch hand Pete Perkins looks to fulfill the promise to his recently deceased best friend by burying him in his hometown in Mexico. (121 mins.), Tommy Lee Jones,7.4,121,2005,0,1,0,0,1,1,0,0,0,1,0,0,0,0,15000000,9045364,N
The Town,"As he plans his next job, a longtime thief tries to balance his feelings for a bank manager connected to one of his earlier heists, as well as the F.B.I. Agent looking to bring him and his crew down. (125 mins.)", Ben Affleck,7.6,125,2010,0,0,0,0,1,1,0,0,0,0,0,0,1,0,37000000,152566881,N
The Tree of Life,"The story of a family in Waco, Texas in 1956. The eldest son witnesses the loss of innocence and struggles with his parents conflicting teachings. (139 mins.)", Terrence Malick,6.8,139,2011,0,0,0,0,0,1,1,0,0,0,0,0,0,0,35000000,61721826,Y
The Triplets of Belleville,"When her grandson is kidnapped during the Tour de France, Madame Souza and her beloved pooch Bruno team up with the Belleville Sisters--an aged song-and-dance team from the days of Fred Astaire--to rescue him. (78 mins.)", Sylvain Chomet,7.8,78,2003,0,0,1,1,0,1,0,0,0,0,0,0,0,0,9500000,14800000,N
The Visitor,A college professor travels to New York City to attend a conference and finds a young couple living in his apartment. (104 mins.), Tom McCarthy,7.7,104,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4000000,19174817,N
The White Ribbon,"Strange events happen in a small village in the north of Germany during the years before World War I, which seem to be ritual punishment. Who is responsible? (144 mins.)", Michael Haneke,7.8,144,2009,0,0,0,0,0,1,0,0,0,1,0,0,0,0,18000000,19300000,N
The Wind Rises,"A look at the life of Jiro Horikoshi, the man who designed Japanese fighter planes during World War II. (126 mins.)", Hayao Miyazaki,7.8,126,2013,0,0,1,0,0,1,0,1,0,0,1,0,0,1,30000000,136500000,N
The Wind That Shakes the Barley,"Against the backdrop of the Irish War of Independence, two brothers fight a guerrilla war against British forces. (127 mins.)", Ken Loach,7.5,127,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8300000,25670174,N
The Witch,"A family in 1630s New England is torn apart by the forces of witchcraft, black magic and possession. (92 mins.)", Robert Eggers,6.8,92,2015,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3500000,40454520,N
The Wolf of Wall Street,"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government. (180 mins.)", Martin Scorsese,8.2,180,2013,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100000000,389870414,Y
The Woodsman,A child molester returns to his hometown after 12 years in prison and attempts to start a new life. (87 mins.), Nicole Kassell,7.2,87,2004,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2500000,4700000,N
The Worlds Fastest Indian,"The story of New Zealander Burt Munro, who spent years rebuilding a 1920 Indian motorcycle, which helped him set the land speed world record at Utahs Bonneville Salt Flats in 1967. (127 mins.)", Roger Donaldson,7.8,127,2005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25000000,18991288,N
The Wrestler,"A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle. (109 mins.)", Darren Aronofsky,7.9,109,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6000000,46634275,N
The Year My Parents Went on Vacation,"A boy is left alone in a Jewish neighborhood in the year of 1970, where both world cup and dictatorship happen in Brazil. (110 mins.)", Cao Hamburger,7.4,110,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1500000,2607117,N
There Will Be Blood,"A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business. (158 mins.)", Paul Thomas Anderson,8.1,158,2007,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25000000,77208711,N
This Is England,"A young boy becomes friends with a gang of skinheads. Friends soon become like family, and relationships will be pushed to the very limit. (101 mins.)", Shane Meadows,7.7,101,2006,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2380000,8739576,N
Tigerland,"A group of recruits go through Advanced Infantry Training at Fort Polk, Louisianas infamous Tigerland, last stop before Vietnam for tens of thousands of young men in 1971. (101 mins.)", Joel Schumacher,7,101,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000000,148701,N
Time,"To save her relationship, a woman puts herself through extensive plastic surgery. (97 mins.)", Ki-duk Kim,7.3,97,2006,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1000000,161538,N
Time of the Wolf,"When Anna and her family arrive at their holiday home, they find it occupied by strangers. This confrontation is just the beginning of a painful learning process. (114 mins.)", Michael Haneke,6.6,114,2003,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8900000,230000,N
Tinker Tailor Soldier Spy,"In the bleak days of the Cold War, espionage veteran George Smiley is forced from semi-retirement to uncover a Soviet Agent within MI6. (122 mins.)", Tomas Alfredson,7.1,122,2011,0,0,0,0,0,1,0,0,0,1,0,0,1,0,21000000,81452811,N
Tokyo Godfathers,"On Christmas Eve, three homeless people living on the streets of Tokyo find a newborn baby among the trash and set out to find its parents. (93 mins.)"," Satoshi Kon, Shôgo Furuya",7.9,93,2003,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2400000,609525,N
Tokyo Sonata,An ordinary Japanese family slowly disintegrates after its patriarch loses his job at a prominent company. (120 mins.), Kiyoshi Kurosawa,7.6,120,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2500000,940430,N
Toni Erdmann,A practical joking father tries to reconnect with his hard working daughter by creating an outrageous alter ego and posing as her CEOs life coach. (162 mins.), Maren Ade,7.5,162,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3000000,830000000,N
Toy Story 3,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and its up to Woody to convince the other toys that they werent abandoned and to return home. (103 mins.)", Lee Unkrich,8.3,103,2010,0,1,1,1,0,0,1,0,0,0,0,0,0,0,200000000,1069818229,Y
Traffic,"A conservative judge is appointed by the President to spearhead Americas escalating war against drugs, only to discover that his teenage daughter is a crack addict. Two DEA agents protect an informant. A jailed drug barons wife attempts to carry on the family business. (147 mins.)", Steven Soderbergh,7.6,147,2000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,48000000,208300000,Y
Trollhunter,"A group of students investigates a series of mysterious bear killings, but learns that there are much more dangerous things going on. They start to follow a mysterious hunter, learning that he is actually a troll hunter. (103 mins.)", André Øvredal,7,103,2010,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3500000,4159768,N
Trudno byt bogom,"A group of scientists is sent to the planet Arkanar to help the local civilization, which is in the Medieval phase of its own history... (177 mins.)", Aleksey German,6.7,177,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7000000,35919,N
True Grit,A stubborn teenager enlists the help of a tough U.S. Marshal to track down her fathers murderer. (110 mins.)," Ethan Coen, Joel Coen",7.6,110,2010,0,1,0,0,0,1,0,0,0,0,0,0,0,0,35000000,252276928,Y
Tsotsi,Six days in the violent life of a young Johannesburg gang leader. (94 mins.), Gavin Hood,7.3,94,2005,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3000000,11537539,N
Tucker and Dale vs Evil,Affable hillbillies Tucker and Dale are on vacation at their dilapidated mountain cabin when they are mistaken for murderers by a group of preppy college students. (89 mins.), Eli Craig,7.6,89,2010,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000000,4700000,N
"Two Days, One Night","Liège, Belgium. Sandra is a factory worker who discovers that her workmates have opted for a EUR1,000 bonus in exchange for her dismissal. She has only a weekend to convince her colleagues to give up their bonuses in order to keep her job. (95 mins.)"," Jean-Pierre Dardenne, Luc Dardenne",7.4,95,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7000000,9000000,N
Tyrannosaur,"Joseph, a man plagued by violence and a rage that is driving him to self-destruction, earns a chance of redemption that appears in the form of Hannah, a Christian charity shop worker. (92 mins.)", Paddy Considine,7.6,92,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,750000,396930,N
Unbreakable,A man learns something extraordinary about himself after a devastating accident. (106 mins.), M. Night Shyamalan,7.2,106,2000,0,0,0,0,0,1,0,0,0,1,0,1,1,0,73243106,248099143,N
Under the Skin,"A mysterious young woman seduces lonely men in the evening hours in Scotland. However, events lead her to begin a process of self-discovery. (108 mins.)", Jonathan Glazer,6.3,108,2013,0,0,0,0,0,1,0,0,0,0,0,1,1,0,13300000,7229933,N
United 93,"A real-time account of the events on United Flight 93, one of the planes hijacked on September 11th, 2001 that crashed near Shanksville, Pennsylvania when passengers foiled the terrorist plot. (111 mins.)", Paul Greengrass,7.6,111,2006,0,0,0,0,0,1,0,1,0,0,0,0,1,0,18000000,77635035,N
Up,"Seventy-eight year old Carl Fredricksen travels to Paradise Falls in his home equipped with balloons, inadvertently taking a young stowaway. (96 mins.)"," Pete Docter, Bob Peterson",8.3,96,2009,0,1,1,1,0,0,0,0,0,0,0,0,0,0,175000000,731542621,Y
Up in the Air,"Ryan Bingham enjoys living out of a suitcase for his job traveling around the country firing people, but finds that lifestyle threatened by the presence of a potential love interest and a new hire. (109 mins.)", Jason Reitman,7.4,109,2009,0,0,0,0,0,1,0,0,0,0,1,0,0,0,30000000,166842739,Y
Up in the Air,"Ryan Bingham enjoys living out of a suitcase for his job traveling around the country firing people, but finds that lifestyle threatened by the presence of a potential love interest and a new hire. (109 mins.)", Jason Reitman,7.4,109,2009,0,0,0,0,0,1,0,0,0,0,1,0,0,0,30000000,166842739,N
Upstream Color,"A man and woman are drawn together, entangled in the life cycle of an ageless organism. Identity becomes an illusion as they struggle to assemble the loose fragments of wrecked lives. (96 mins.)", Shane Carruth,6.7,96,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,0,50000,584881,N
V for Vendetta,"In a future British tyranny, a shadowy freedom fighter, known only by the alias of V, plots to overthrow it with the help of a young woman. (132 mins.)", James McTeigue,8.2,132,2005,1,0,0,0,0,1,0,0,0,0,0,0,1,0,50000000,130214162,N
Valhalla Rising,"Forced for some time to be a fighting slave, a pagan warrior escapes his captors with a boy and joins a group of Crusaders on their quest to the Holy Land. (93 mins.)", Nicolas Winding Refn,6,93,2009,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5700000,731613,N
Vera Drake,Abortionist Vera Drake finds her beliefs and practices clash with the mores of 1950s Britain--a conflict that leads to tragedy for her family. (125 mins.), Mike Leigh,7.7,125,2004,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11000000,13353855,N
Volcano,"On the slopes of an active volcano in Guatemala, a marriage is arranged for seventeen-year-old María by her Kaqchikel parents. (93 mins.)", Jayro Bustamante,7.2,93,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90000000,120100000,N
Volver,"After her death, a mother returns to her home town in order to fix the situations she couldnt resolve during her life. (121 mins.)", Pedro Almodóvar,7.6,121,2006,0,0,0,1,1,1,0,0,0,1,0,0,0,0,9400000,87226613,N
Walk the Line,"A chronicle of country music legend Johnny Cashs life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins. (136 mins.)", James Mangold,7.9,136,2005,0,0,0,0,0,1,0,0,0,0,1,0,0,0,29000000,187707495,N
WALL·E,"In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind. (98 mins.)", Andrew Stanton,8.4,98,2008,0,1,1,0,0,0,0,0,0,0,0,1,0,0,180000000,533300000,N
Waltz with Bashir,An Israeli film director interviews fellow veterans of the 1982 invasion of Lebanon to reconstruct his own memories of his term of service in that conflict. (90 mins.), Ari Folman,8,90,2008,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2000000,13912289,N
War for the Planet of the Apes,"After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind. (140 mins.)", Matt Reeves,7.6,140,2017,1,1,0,0,0,0,0,0,0,0,0,1,1,0,152000000,490243711,N
War Horse,Young Albert enlists to serve in World War I after his beloved horse is sold to the cavalry. Alberts hopeful journey takes him out of England and to the front lines as the war rages on. (146 mins.), Steven Spielberg,7.2,146,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,1,70000000,156815529,Y
Warrior,"The youngest son of an alcoholic former boxer returns home, where hes trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother. (140 mins.)", Gavin OConnor,8.2,140,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25000000,24215385,N
Watchmen,"In 1985 where former superheroes exist, the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation, uncovering something that could completely change the course of history as we know it. (162 mins.)", Zack Snyder,7.6,162,2009,1,0,0,0,0,1,0,0,0,1,0,0,1,0,138000000,184068357,N
Water,"A thesis picture. In 1938, Gandhis party is making inroads in womens rights. Chuyia, a child already married but living with her parents... (117 mins.)", Deepa Mehta,7.8,117,2005,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3000000,11322573,N
We Need to Talk About Kevin,"Kevins mother struggles to love her strange child, despite the increasingly dangerous things he says and does as he grows up. But Kevin is just getting started, and his final act will be beyond anything anyone imagined. (112 mins.)", Lynne Ramsay,7.5,112,2011,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7000000,10765283,N
Welcome,"Bilal is 17 years old, a Kurdish boy from Iraq. He sets off on an adventure-filled journey across Europe... (110 mins.)", Philippe Lioret,7.6,110,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8400000,13600000,N
Welcome to the Rileys,"On a business trip to New Orleans, a damaged man seeks salvation by caring for a wayward young woman. (110 mins.)", Jake Scott,7,110,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10000000,355919,N
Whale Rider,"A contemporary story of love, rejection and triumph as a young Maori girl fights to fulfill a destiny her grandfather refuses to recognize. (101 mins.)", Niki Caro,7.6,101,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4300000,39374600,N
What We Do in the Shadows,"A documentary team films the lives of a group of vampires for a few months. The vampires share a house in Wellington, New Zealand. Turns out vampires have their own domestic problems too. (86 mins.)"," Jemaine Clement, Taika Waititi",7.6,86,2014,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1600000,6900000,N
When Marnie Was There,"Upon being sent to live with relatives in the countryside, an emotionally distant adolescent girl becomes obsessed with an abandoned mansion and infatuated with a girl who lives there - a girl who may or may not be real. (103 mins.)", Hiromasa Yonebayashi,7.8,103,2014,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10500000,34100000,N
When the Last Sword is Drawn,A samurai goes to extraordinary lengths to provide for his family. (143 mins.), Yôjirô Takita,7.6,143,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4000000,2487338,N
Whiplash,A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a students potential. (107 mins.), Damien Chazelle,8.5,107,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3300000,33474334,Y
White Material,"Amidst turmoil and racial conflict in a Francophone African state, a white French woman fights for her coffee crop, her family and ultimately for her life. (106 mins.)", Claire Denis,7,106,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6300000,1900000,N
Wild,An anarchist young woman breaks the tacit contract with civilization and fearlessly decides on a life without hypocrisy or an obligatory safety net. (97 mins.), Nicolette Krebitz,6.7,97,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15000000,52501541,N
Wild Tales,Six short stories that explore the extremities of human behavior involving people in distress. (122 mins.), Damián Szifron,8.1,122,2014,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4000000,27007002,N
Win Win,A struggling lawyer and volunteer wrestling coachs chicanery comes back to haunt him when the teenage grandson of the client he has double-crossed comes into his life. (106 mins.), Tom McCarthy,7.2,106,2011,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5000000,11900000,N
Winnie the Pooh,"While searching for honey, Pooh and his friends embark on an adventure to find Eeyores missing tail and rescue Christopher Robin from an unknown monster called, The Backson. (63 mins.)"," Stephen J. Anderson, Don Hall",7.2,63,2011,0,1,1,0,0,0,0,0,0,0,0,0,0,0,30000000,50145607,N
Winters Bone,An unflinching Ozark Mountain girl hacks through dangerous social terrain as she hunts down her drug-dealing father while trying to keep her family intact. (100 mins.), Debra Granik,7.2,100,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2000000,16131551,Y
With a Friend Like Harry...,"Harry knew Michel in high school; they meet again by accident, Harry inserts himself in Michels life... and things take a sinister turn. (117 mins.)", Dominik Moll,7.2,117,2000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3000000,30300000,N
Wonder Boys,"An English Professor tries to deal with his wife leaving him, the arrival of his editor who has been waiting for his book for seven years, and the various problems that his friends and associates involve him in. (107 mins.)", Curtis Hanson,7.4,107,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35000000,33422485,N
Wonder Woman,"When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny. (141 mins.)", Patty Jenkins,7.6,141,2017,0,1,0,0,0,0,1,0,0,0,0,1,0,0,150000000,817012815,N
World War Z,"Former United Nations employee Gerry Lane traverses the world in a race against time to stop the Zombie pandemic that is toppling armies and governments, and threatening to destroy humanity itself. (116 mins.)", Marc Forster,7,116,2013,0,1,0,0,0,0,0,0,1,0,0,1,1,0,190000000,531514650,N
Wreck-It Ralph,"A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives. (101 mins.)", Rich Moore,7.7,101,2012,0,1,0,0,0,0,1,0,0,0,0,1,0,0,165000000,496511521,N
Wristcutters: A Love Story,A film set in a strange afterlife way station that has been reserved for people who have committed suicide. (88 mins.), Goran Dukic,7.4,88,2006,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1000000,473769,N
X-Men,Two mutants come to a private academy for their kind whose resident superhero team must oppose a terrorist organization with similar powers. (104 mins.), Bryan Singer,7.4,104,2000,1,1,0,0,1,1,0,0,0,1,0,1,1,0,75000000,296872367,N
